TP1,ZFT,ECH,PER,NDEP,T1,T2,T3,T4,T5,T6,T7,T8,T8A,T8B,T9,T10,T11,T8C,TOIS,TDIS,TDIP,DP1,ZFD,D2A,D2B,D3,D4,D5A,D5B,D6,D7,D8,D9,D10,MODP,MOIP,DOIB,DIST,DISP,PP1,ZFP,JOUR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P14,P15,DP15,P16,P17,P18,P18A,P19,P20,P21,P22,P23,P24,P25,P26,COEP,P12A,P24A,P24B,MP1,ZFM,DATE,M1,M2,M3,M4,M5,M6,M7A,M8A,M9A,M10A,M11A,M12A,M13A,M7B,M8B,M9B,M10B,M11B,M12B,M13B,M7C,M8C,M9C,M10C,M11C,M12C,M13C,M7D,M8D,M9D,M10D,M11D,M12D,M13D,M14,M15A,M16A,M17A,M18A,M19A,M20A,M15B,M16B,M17B,M18B,M19B,M20B,M15C,M16C,M17C,M18C,M19C,M20C,M15D,M16D,M17D,M18D,M19D,M20D,M21,M22,M23,COEM,M24-1,M24-2,M12BIS,OP1,ZFO,O1A,O1B,O1C,O1D,O1E,O1F,O1G,O2,O3A,O3B,O3C,O3D,O3E,O3F,O3G,O3H,O3I,O4,O5A,O5B,O5C,O5D,O5E,O5F,O5G,O6A,O6B,O6C,O7A,O7B,O7C,O8A,O8B,O8C,COO2,O5H,O5I,O9,O10-1,O10-2,O11,O12-1,O12-2,O13,O14-1,O14-2,O14-3,O15,O16,O17-1,O17-2,O17-3,O18-1,O18-2,O18-3,O19-1,O19-2,O19-3,O20,O21,O22-1,O22-2,O23,O24-1,O24-2,O24-3,O25-1,O25-2,O26,O2B,O27-1,O27-2,O27-3,O28-1,O28-2,O29-1,O29-2,O30,O31,O32A,O33,O34,O35-1,O35-2
4,253001,145,2,3,1,0,21,143451,253001,0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,13760,24520,24520,3,253001,11,,143451,2120,1,,,253001,2145,25,1,21,21,13760,24520,24520,2,253001,3,1,2,2,60,1.0,2.0,1.0,2.0,1.0,0.0,61.0,1.0,2.0,143451.0,13757,2.0,,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,23.35362,1.0,5.0,,1,253001,12032015,1,1,1,4.0,1,4,3.0,3.0,1988.0,9.0,1.0,1.0,2.0,2.0,3.0,2006.0,9.0,1.0,1.0,2.0,1.0,3.0,2003.0,4.0,1.0,1.0,2.0,1.0,1.0,1998.0,9.0,1.0,1.0,2.0,2,3.0,4.0,2.0,1976.0,1.0,2.0,3.0,4.0,2.0,1980.0,1.0,2.0,,,,,,,,,,,,,2,0.0,1,30.06249,2.0,,,5.0,253001.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,39.0,7.0,3.0,3.0,7.0,34.0,15.0,17.0,12.0,50.10034,2.0,1.0,4.0,,,,,,2.0,2.0,11.0,,2.0,69383.0,,,,12.0,,,7.0,8.0,10.0,3.0,2.0,3.0,,2.0,9.0,13.0,,1.0,2.0,1.0,1.0,1.0,2.0,8.0,4.0,5.0,1.0,6.0,2.0,21.0,2.0,1.0,2.0,,
4,117752,114,1,3,1,1,33,117003,127007,1,,,,,,,,,1010,1515,1515,3,117752,1,,117752,1715,13,,,127007,1720,5,1,33,33,1010,1515,1515,2,117752,3,1,2,2,32,2.0,1.0,1.0,0.0,4.0,1.0,88.0,3.0,2.0,201651.0,6653,4.0,,3.0,5.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,,81.55063,1.0,5.0,,1,117752,22012015,4,3,1,4.0,1,2,1.0,1.0,1996.0,4.0,1.0,2.0,4.0,3.0,3.0,2012.0,5.0,3.0,2.0,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,77.6637,6.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,211001,106,1,2,1,0,22,246002,240753,1,,,,,,,,,8490,13150,13150,3,211001,11,,246002,1630,30,,,240753,1710,40,1,22,22,8490,13150,13150,2,211001,1,1,2,2,45,2.0,2.0,1.0,3.0,2.0,0.0,54.0,4.0,2.0,246002.0,2798,1.0,2.0,,2.0,2.0,5.0,5.0,1.0,2.0,4.0,1.0,1.0,67.41873,,5.0,,1,211001,20012015,3,3,2,,2,2,1.0,1.0,2001.0,4.0,1.0,2.0,2.0,1.0,3.0,1968.0,10.0,1.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,1,62.15166,4.0,,2.0,5.0,211001.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,13.0,6.0,24.0,10.0,22.0,,15.0,12.0,8.0,158.8195,2.0,1.0,2.0,2.0,,4.0,1.0,3.0,,,,,4.0,69383.0,10.0,15.0,,,,,7.0,8.0,,5.0,2.0,3.0,,1.0,1.0,,,1.0,4.0,5.0,1.0,13.0,,,7.0,,2.0,8.0,5.0,,2.0,2.0,,7.0,
4,108003,28,2,1,1,2,31,108003,110251,1,,,,,,,,,2010,3015,3015,3,108003,1,,108003,1200,53,,,103007,1245,45,2,33,33,5360,8040,8040,2,108003,1,2,2,3,20,1.0,1.0,1.0,0.0,4.0,1.0,87.0,3.0,2.0,928000.0,388413,,,,,,,,,,,1.0,,41.23802,1.0,,,1,108003,18112014,4,3,1,2.0,1,2,1.0,3.0,2000.0,9.0,1.0,3.0,2.0,1.0,2.0,2003.0,7.0,1.0,3.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,2,36.54285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,236006,137,2,2,2,0,32,125251,236251,0,,,,,,,,,10690,16035,16035,3,236006,25,,145651,1700,1,,,236006,1800,60,3,32,21,15190,22695,22695,2,236006,1,1,2,2,24,1.0,1.0,1.0,0.0,4.0,0.0,88.0,3.0,2.0,145651.0,10688,2.0,,1.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,,124.3989,1.0,5.0,,1,236006,24032015,4,3,2,,1,2,1.0,3.0,2013.0,10.0,4.0,3.0,2.0,1.0,1.0,2012.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,117.4786,10.0,,,5.0,236006.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,36.0,1.0,5.0,16.0,1.0,3.0,38.0,34.0,32.0,195.3983,3.0,1.0,5.0,,,,,,2.0,14.0,,,4.0,69383.0,,,,,,,6.0,10.0,,1.0,1.0,3.0,,1.0,3.0,,,1.0,2.0,2.0,1.0,13.0,,,7.0,,1.0,7.0,,,2.0,1.0,2.0,,
4,306002,18,2,4,1,0,21,306002,306002,0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,802,1444,1444,3,306002,62,22.0,306002,1730,1,,,306002,1735,5,1,21,21,802,1444,1444,2,306002,2,1,2,2,42,1.0,1.0,1.0,5.0,1.0,0.0,54.0,4.0,2.0,613008.0,9640,1.0,2.0,,2.0,1.0,4.0,5.0,1.0,3.0,5.0,1.0,1.0,55.68563,,5.0,5.0,1,306002,15102014,1,1,1,3.0,1,2,1.0,5.0,2003.0,13.0,1.0,1.0,2.0,1.0,4.0,2009.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,1,53.30323,,,,5.0,306002.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,9.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,13.0,18.0,3.0,3.0,38.0,27.0,33.0,21.0,17.0,127.4583,1.0,,5.0,,,,,,2.0,11.0,14.0,,3.0,38537.0,16.0,19.0,,,,,6.0,7.0,,5.0,3.0,2.0,,,,,,,,,,,,,,,1.0,12.0,5.0,,2.0,1.0,2.0,,
4,221004,125,2,2,1,0,21,233451,221004,0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,15320,25420,25420,3,221004,11,,233451,1745,1,,,221004,1830,45,1,21,21,15320,25420,25420,2,221004,5,1,2,2,40,2.0,1.0,1.0,5.0,1.0,0.0,22.0,4.0,2.0,233451.0,15315,1.0,2.0,,5.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,63.27459,,5.0,,1,221004,28022015,2,1,1,1.0,1,2,1.0,3.0,2010.0,12.0,3.0,1.0,2.0,3.0,3.0,2010.0,6.0,3.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,73.84892,9.0,,,5.0,221004.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,5.0,16.0,25.0,31.0,37.0,25.0,,,117.7902,2.0,1.0,4.0,,,,,,2.0,2.0,4.0,,6.0,69389.0,6.0,15.0,,3.0,,,10.0,,,3.0,1.0,2.0,,1.0,7.0,,,2.0,,3.0,1.0,13.0,,,2.0,,14.0,,5.0,,2.0,2.0,,2.0,
4,117752,114,2,1,1,2,21,117752,209002,0,1.0,2.0,1.0,0.0,0.0,,0.0,0.0,6150,7720,7720,3,117752,1,,117752,830,61,13.0,,209002,848,18,1,21,21,6150,7720,7720,2,117752,3,1,1,1,30,1.0,1.0,1.0,6.0,1.0,0.0,36.0,4.0,2.0,201451.0,6581,1.0,2.0,,5.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,81.55063,,5.0,,1,117752,22012015,4,3,1,4.0,1,2,1.0,1.0,1996.0,4.0,1.0,2.0,4.0,3.0,3.0,2012.0,5.0,3.0,2.0,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,77.6637,6.0,9.0,2.0,5.0,117752.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,24.0,4.0,10.0,22.0,25.0,17.0,2.0,164.5291,2.0,1.0,4.0,,,,,,1.0,2.0,,,5.0,69383.0,,,,,,,1.0,7.0,,5.0,2.0,5.0,,1.0,1.0,13.0,,1.0,8.0,3.0,1.0,1.0,12.0,,5.0,6.0,1.0,8.0,4.0,,1.0,2.0,,2.0,
4,146002,111,1,2,1,0,21,231756,146002,0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,3690,4830,4830,3,146002,54,,231756,1840,1,,,146002,1900,20,1,21,21,3690,4830,4830,2,146002,1,2,1,1,45,1.0,1.0,1.0,3.0,1.0,0.0,54.0,4.0,2.0,120002.0,3808,,,,,,,,,,,1.0,,94.21071,,,,1,146002,13012015,4,3,1,3.0,1,2,1.0,3.0,2011.0,6.0,2.0,2.0,3.0,1.0,3.0,2009.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,85.20216,10.0,,2.0,5.0,146002.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,10.0,,3.0,,,30.0,,,193.7861,2.0,1.0,4.0,,,,,,2.0,5.0,,,5.0,69383.0,15.0,,,,,,10.0,,,1.0,1.0,5.0,,1.0,13.0,,,1.0,,1.0,1.0,1.0,,,1.0,2.0,8.0,,5.0,,1.0,2.0,,2.0,
4,240003,144,2,6,1,5,31,102004,213002,2,,,,,,,,,2740,4110,4110,3,240003,11,,102004,2000,1,,,240003,2025,25,2,31,21,13710,24050,24050,2,240003,3,1,2,2,42,2.0,1.0,1.0,4.0,1.0,0.0,21.0,1.0,2.0,102004.0,11149,2.0,,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,64.99943,1.0,5.0,,1,240003,5032015,3,1,1,4.0,1,2,1.0,1.0,1998.0,4.0,1.0,1.0,2.0,3.0,1.0,2009.0,8.0,2.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,1,55.12072,5.0,10.0,2.0,5.0,240003.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,6.0,5.0,13.0,27.0,38.0,4.0,11.0,15.0,321.454,2.0,1.0,5.0,,,,,,2.0,1.0,2.0,,4.0,69290.0,,,,,,,2.0,3.0,7.0,4.0,2.0,3.0,,1.0,4.0,12.0,13.0,1.0,6.0,3.0,1.0,4.0,10.0,11.0,3.0,4.0,13.0,14.0,2.0,31.0,2.0,1.0,2.0,,
4,236006,137,2,2,1,0,32,145251,125251,0,,,,,,,,,3280,4920,4920,3,236006,25,,145651,1700,1,,,236006,1800,60,3,32,21,15190,22695,22695,2,236006,1,1,2,2,24,1.0,1.0,1.0,0.0,4.0,0.0,88.0,3.0,2.0,145651.0,10688,2.0,,1.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,,124.3989,1.0,5.0,,1,236006,24032015,4,3,2,,1,2,1.0,3.0,2013.0,10.0,4.0,3.0,2.0,1.0,1.0,2012.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,117.4786,10.0,,,5.0,236006.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,36.0,1.0,5.0,16.0,1.0,3.0,38.0,34.0,32.0,195.3983,3.0,1.0,5.0,,,,,,2.0,14.0,,,4.0,69383.0,,,,,,,6.0,10.0,,1.0,1.0,3.0,,1.0,3.0,,,1.0,2.0,2.0,1.0,13.0,,,7.0,,1.0,7.0,,,2.0,1.0,2.0,,
4,142003,12,2,2,2,3,22,121251,142003,4,,,,,,,,,3120,4860,4860,3,142003,13,,112002,1715,1,,,142003,1800,45,2,31,22,9090,13815,13815,2,142003,2,1,2,2,61,2.0,2.0,1.0,3.0,2.0,0.0,32.0,3.0,2.0,888888.0,0,3.0,,1.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,50.1385,1.0,4.0,,1,142003,10122014,4,3,1,3.0,1,2,1.0,7.0,2007.0,3.0,1.0,2.0,2.0,1.0,7.0,2009.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,55.95817,1.0,,2.0,5.0,142003.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,9.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,7.0,14.0,22.0,34.0,37.0,25.0,27.0,32.0,77.73334,3.0,1.0,4.0,,,,,,2.0,4.0,14.0,,2.0,69383.0,,,,,,,7.0,8.0,,1.0,2.0,4.0,,2.0,2.0,,,1.0,2.0,4.0,2.0,13.0,,,4.0,5.0,1.0,2.0,2.0,31.0,2.0,2.0,,2.0,7.0
4,235751,122,1,1,1,0,21,235751,230756,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,6980,9850,9850,3,235751,1,,235751,800,11,,,230756,830,30,1,21,21,6980,9850,9850,2,235751,3,1,1,1,36,1.0,2.0,1.0,5.0,1.0,0.0,23.0,4.0,2.0,230756.0,6983,1.0,3.0,,1.0,2.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,111.4169,,5.0,,1,235751,19032015,1,1,1,4.0,1,2,1.0,3.0,1996.0,6.0,3.0,2.0,2.0,1.0,3.0,2009.0,9.0,1.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,1,82.29981,3.0,4.0,1.0,5.0,235751.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,24.0,1.0,2.0,3.0,17.0,4.0,25.0,204.6077,3.0,1.0,5.0,,,,,,2.0,5.0,,,4.0,69259.0,16.0,,,,,,10.0,,,1.0,2.0,5.0,,1.0,2.0,,,1.0,4.0,1.0,1.0,1.0,8.0,12.0,5.0,6.0,1.0,8.0,1.0,21.0,2.0,2.0,,6.0,
4,128004,17,2,1,2,2,32,122251,242452,10,,,,,,,,,5290,7935,7935,3,128004,1,,128004,1100,11,,,242452,1207,67,2,33,33,8050,12075,12075,2,128004,2,1,1,4,29,1.0,1.0,1.0,5.0,1.0,0.0,46.0,2.0,2.0,242452.0,8426,3.0,,3.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,46.2004,1.0,4.0,,1,128004,19112014,3,3,1,4.0,1,2,1.0,3.0,2008.0,9.0,1.0,2.0,4.0,1.0,3.0,2006.0,6.0,1.0,2.0,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,52.02773,6.0,,2.0,5.0,128004.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,12.0,3.0,10.0,22.0,3.0,4.0,11.0,94.03074,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,5.0,69383.0,,,,,,,,,,1.0,1.0,3.0,5.0,1.0,1.0,8.0,,1.0,3.0,1.0,1.0,1.0,10.0,,5.0,7.0,8.0,11.0,5.0,,2.0,2.0,,1.0,2.0
4,228004,22,2,3,1,0,21,228004,228004,5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,384,691,691,3,228004,1,,228004,1115,64,22.0,,228004,1125,10,1,21,21,384,691,691,2,228004,3,1,2,2,38,1.0,1.0,1.0,6.0,2.0,0.0,36.0,4.0,2.0,201001.0,10753,1.0,3.0,,1.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,6.0,162.5113,,5.0,,1,228004,11122014,4,2,1,4.0,1,2,1.0,4.0,2013.0,6.0,1.0,1.0,2.0,3.0,4.0,1998.0,6.0,2.0,3.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,1,149.0375,4.0,10.0,,5.0,228004.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,24.0,31.0,30.0,38.0,31.0,13.0,15.0,1.0,17.0,292.0612,2.0,3.0,5.0,,,,,,2.0,14.0,,,3.0,69292.0,9.0,18.0,,,,,7.0,8.0,,1.0,2.0,5.0,,1.0,13.0,,,1.0,8.0,1.0,1.0,8.0,,,4.0,,1.0,14.0,4.0,,2.0,2.0,,2.0,6.0
4,113004,91,2,1,1,4,31,113003,115001,2,,,,,,,,,2820,4230,4230,3,113004,1,,113004,730,11,,,217005,750,20,1,31,31,2820,4230,4230,2,113004,4,1,2,2,53,1.0,1.0,1.0,2.0,1.0,0.0,51.0,2.0,2.0,217005.0,3357,3.0,,1.0,5.0,2.0,4.0,5.0,4.0,2.0,1.0,1.0,1.0,63.21598,1.0,5.0,,1,113004,5122014,4,3,1,1.0,1,9,1.0,3.0,1990.0,7.0,1.0,2.0,2.0,1.0,2.0,1959.0,3.0,1.0,1.0,2.0,1.0,2.0,1968.0,3.0,1.0,1.0,2.0,1.0,2.0,1973.0,3.0,1.0,1.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,2,61.85308,1.0,,2.0,5.0,113004.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,15.0,13.0,16.0,3.0,2.0,12.0,15.0,3.0,181.6972,3.0,3.0,5.0,,,,,,2.0,1.0,13.0,14.0,5.0,69382.0,,,,,,,5.0,6.0,8.0,1.0,2.0,3.0,5.0,2.0,2.0,6.0,7.0,8.0,,3.0,1.0,13.0,,,1.0,4.0,14.0,,5.0,,2.0,2.0,,4.0,
4,210451,95,1,1,1,0,15,103002,210451,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,,6280,7920,7920,3,210451,11,,103002,1300,1,,,210451,1310,10,1,15,15,6280,7920,7920,2,210451,2,1,1,1,58,1.0,1.0,1.0,1.0,1.0,0.0,61.0,4.0,2.0,103002.0,6280,4.0,,2.0,5.0,4.0,5.0,1.0,2.0,5.0,5.0,1.0,1.0,59.73974,,5.0,,1,210451,28012015,3,1,1,4.0,1,2,1.0,2.0,2010.0,11.0,1.0,1.0,2.0,1.0,2.0,2002.0,7.0,1.0,2.0,2.0,,,,,,,,,,,,,,,1,1.0,2.0,2.0,2000.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1,0.0,1,75.88279,10.0,,2.0,5.0,210451.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,32.0,22.0,24.0,3.0,10.0,5.0,4.0,2.0,17.0,107.6246,1.0,1.0,5.0,,,,,,2.0,1.0,2.0,,2.0,69382.0,7.0,8.0,,1.0,10.0,,8.0,10.0,,1.0,1.0,3.0,,1.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,9.0,10.0,9.0,,1.0,2.0,1.0,15.0,2.0,2.0,,6.0,8.0
4,223005,93,3,3,1,0,21,223005,942218,2,3.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,57120,81220,49690,3,223005,1,,223005,1630,42,,,942218,1730,60,1,21,21,57120,81220,49690,2,223005,5,1,1,3,28,1.0,1.0,1.0,0.0,4.0,0.0,88.0,4.0,2.0,129002.0,12251,1.0,1.0,,5.0,5.0,5.0,1.0,3.0,4.0,5.0,1.0,,475.2192,,4.0,,1,223005,14032015,2,3,1,4.0,1,3,1.0,1.0,2015.0,6.0,2.0,2.0,2.0,1.0,3.0,2011.0,4.0,2.0,2.0,2.0,1.0,3.0,2011.0,6.0,2.0,2.0,2.0,,,,,,,,2,2.0,3.0,1.0,2013.0,1.0,2.0,2.0,3.0,1.0,2012.0,1.0,2.0,,,,,,,,,,,,,1,0.0,1,237.2913,2.0,9.0,2.0,5.0,223005.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,21.0,23.0,34.0,10.0,17.0,4.0,2.0,935.627,2.0,2.0,4.0,,,,,,2.0,1.0,,,3.0,69383.0,9.0,,,10.0,,,7.0,8.0,,5.0,3.0,5.0,,1.0,3.0,,,6.0,,1.0,1.0,1.0,,,4.0,,3.0,4.0,,,2.0,2.0,,2.0,
4,307002,92,3,2,1,1,21,215851,307002,0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,42890,58250,58250,3,307002,24,,215851,1610,1,,,307002,1700,50,1,21,21,42890,58250,58250,2,307002,2,1,2,3,20,1.0,1.0,1.0,0.0,3.0,0.0,89.0,4.0,2.0,215851.0,42891,1.0,3.0,,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,,51.2817,,4.0,5.0,1,307002,25022015,1,1,1,4.0,1,4,1.0,3.0,2015.0,5.0,2.0,3.0,2.0,1.0,1.0,2009.0,4.0,1.0,1.0,2.0,1.0,1.0,2001.0,5.0,1.0,1.0,2.0,1.0,1.0,2007.0,4.0,1.0,1.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,1,56.37952,,,,5.0,307002.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,11.0,26.0,35.0,28.0,15.0,21.0,4.0,192.82,2.0,,5.0,,,,,,2.0,11.0,,,1.0,38053.0,1.0,15.0,,11.0,,,3.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,8.0,13.0,,,2.0,1.0,2.0,,
4,220451,39,1,1,1,0,21,220451,223006,0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,11530,16730,16730,3,220451,1,,220451,1335,11,,,223006,1400,25,1,21,21,11530,16730,16730,2,220451,5,1,1,1,31,2.0,1.0,1.0,3.0,1.0,0.0,69.0,4.0,2.0,223006.0,11530,1.0,2.0,,1.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,107.0485,,5.0,,1,220451,14032015,5,6,2,,2,1,1.0,1.0,1999.0,7.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,49.75989,3.0,,2.0,5.0,220451.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,22.0,10.0,1.0,13.0,3.0,23.0,17.0,4.0,,108.4678,1.0,1.0,4.0,,,,,,2.0,1.0,13.0,,2.0,69382.0,2.0,,,12.0,,,8.0,,,1.0,2.0,3.0,,2.0,2.0,,,1.0,,5.0,1.0,3.0,10.0,,10.0,,13.0,14.0,5.0,,2.0,3.0,,,
